zone,temperature,humidity,lightLux,dustMgPerM3,mq135Raw,mq135AirQualityDeviation,timestamp
zone1,32.8,70.2,75.83333,0.133579,2806,1.299639,2026-04-23T06:36:54.305Z
zone1,32.8,70.3,76.66666,0.141114,2803,1.191336,2026-04-23T06:36:59.327Z
zone1,32.7,70.3,85.83333,0.138511,2802,1.155235,2026-04-23T06:37:04.296Z
zone1,32.8,70.4,90.83333,0.137963,2803,1.191336,2026-04-23T06:37:09.304Z
zone1,32.8,70.6,92.5,0.138922,2794,0.866426,2026-04-23T06:37:14.430Z
zone1,32.8,70.7,90.83333,0.139333,2795,0.902527,2026-04-23T06:37:19.304Z
zone1,32.8,70.8,91.66666,0.139059,2807,1.33574,2026-04-23T06:37:24.318Z
zone1,32.8,70.8,89.16666,0.136867,2804,1.227437,2026-04-23T06:37:29.298Z
zone1,32.8,71,90.83333,0.138237,2804,1.227437,2026-04-23T06:37:34.304Z
zone1,32.8,71.1,90.83333,0.139607,2804,1.227437,2026-04-23T06:37:39.305Z
zone1,32.8,71,95.83333,0.129606,2780,0.361011,2026-04-23T06:37:44.295Z
zone1,32.8,71,94.16666,0.133305,2802,1.155235,2026-04-23T06:37:49.304Z
zone1,32.8,71.1,91.66666,0.142758,2801,1.119134,2026-04-23T06:37:54.303Z
zone1,32.8,71.1,86.66666,0.139059,2802,1.155235,2026-04-23T06:37:59.329Z
zone1,32.8,71,80.83333,0.137963,2803,1.191336,2026-04-23T06:38:04.302Z
zone1,32.8,71,79.16666,0.14084,2805,1.263538,2026-04-23T06:38:09.320Z
zone1,32.8,70.9,78.33333,0.141662,2794,0.866426,2026-04-23T06:38:14.309Z
zone1,32.8,70.8,81.66666,0.145223,2805,1.263538,2026-04-23T06:38:19.297Z
zone1,32.8,70.7,90,0.137826,2805,1.263538,2026-04-23T06:38:24.296Z
zone1,32.8,70.7,90,0.141799,2808,1.371841,2026-04-23T06:38:29.296Z
zone1,32.8,70.7,91.66666,0.139059,2804,1.227437,2026-04-23T06:38:34.285Z
zone1,32.8,70.7,95.83333,0.138237,2796,0.938628,2026-04-23T06:38:39.315Z
zone1,32.8,70.6,95,0.126044,2795,0.902527,2026-04-23T06:38:44.295Z
zone1,32.8,70.6,95.83333,0.142347,2801,1.119134,2026-04-23T06:38:49.294Z
zone1,32.8,70.5,93.33333,0.136456,2802,1.155235,2026-04-23T06:38:54.394Z
zone1,32.8,70.4,95.83333,0.143305,2805,1.263538,2026-04-23T06:38:59.295Z
zone1,32.8,70.4,93.33333,0.137826,2801,1.119134,2026-04-23T06:39:04.295Z
zone1,32.8,70.4,94.16666,0.136593,2791,0.758123,2026-04-23T06:39:09.295Z
zone1,32.8,70.4,94.16666,0.141388,2791,0.758123,2026-04-23T06:39:14.284Z
zone1,32.8,70.3,94.16666,0.134538,2802,1.155235,2026-04-23T06:39:19.284Z
zone1,32.8,70.3,94.16666,0.138785,2804,1.227437,2026-04-23T06:39:24.298Z
zone1,32.8,70.3,94.16666,0.140566,2805,1.263538,2026-04-23T06:39:29.306Z
zone1,32.8,70.2,95,0.138648,2804,1.227437,2026-04-23T06:39:34.313Z
zone1,32.8,70.1,95.83333,0.128784,2793,0.830325,2026-04-23T06:39:39.296Z
zone1,32.8,70.1,96.66666,0.139744,2802,1.155235,2026-04-23T06:39:44.384Z
zone1,32.8,70.1,95.83333,0.141251,2804,1.227437,2026-04-23T06:39:49.296Z
zone1,32.8,70.2,95,0.138648,2804,1.227437,2026-04-23T06:39:54.299Z
zone1,32.8,70.2,95,0.138648,2802,1.155235,2026-04-23T06:39:59.303Z
zone1,32.8,70.2,94.16666,0.138785,2803,1.191336,2026-04-23T06:40:04.292Z
zone1,32.8,70.2,94.16666,0.14399,2800,1.083032,2026-04-23T06:40:09.297Z
zone1,32.8,70.3,97.49999,0.136867,2804,1.227437,2026-04-23T06:40:14.295Z
zone1,32.8,70.3,93.33333,0.138237,2802,1.155235,2026-04-23T06:40:19.295Z
zone1,32.8,70.3,93.33333,0.128236,2741,-1.046931,2026-04-23T06:40:24.285Z
zone1,32.8,70.4,93.33333,0.137415,2805,1.263538,2026-04-23T06:40:29.304Z
zone1,32.8,70.4,91.66666,0.134127,2805,1.263538,2026-04-23T06:40:34.306Z
zone1,32.8,70.3,91.66666,0.137415,2792,0.794224,2026-04-23T06:40:39.314Z
zone1,32.8,70.3,93.33333,0.13673,2806,1.299639,2026-04-23T06:40:44.296Z
zone1,32.8,70.4,94.16666,0.138785,2803,1.191336,2026-04-23T06:40:49.289Z
zone1,32.8,70.4,95,0.139333,2804,1.227437,2026-04-23T06:40:54.307Z
zone1,32.8,70.5,95,0.138237,2805,1.263538,2026-04-23T06:40:59.297Z
zone1,32.8,70.5,93.33333,0.142347,2796,0.938628,2026-04-23T06:41:04.304Z
zone1,32.8,70.5,92.5,0.134675,2787,0.613718,2026-04-23T06:41:09.296Z
zone1,32.8,70.5,92.5,0.137826,2806,1.299639,2026-04-23T06:41:14.290Z
zone1,32.8,70.4,95,0.136456,2805,1.263538,2026-04-23T06:41:19.284Z
zone1,32.8,70.4,94.16666,0.135908,2803,1.191336,2026-04-23T06:41:24.286Z
zone1,32.8,70.4,94.16666,0.137689,2804,1.227437,2026-04-23T06:41:29.286Z
zone1,32.8,70.2,93.33333,0.14673,2797,0.974729,2026-04-23T06:41:34.296Z
zone1,32.8,70.2,91.66666,0.137689,2796,0.938628,2026-04-23T06:41:39.296Z
zone1,32.8,70.2,94.16666,0.141388,2802,1.155235,2026-04-23T06:41:44.286Z
zone1,32.8,70.2,95.83333,0.138922,2805,1.263538,2026-04-23T06:41:49.296Z
zone1,32.8,70.2,95.83333,0.139607,2806,1.299639,2026-04-23T06:41:54.296Z
zone1,32.8,70.1,95.83333,0.13947,2807,1.33574,2026-04-23T06:41:59.296Z
zone1,32.8,70.1,95,0.134127,2794,0.866426,2026-04-23T06:42:04.296Z
zone1,32.8,70.2,95.83333,0.127414,2804,1.227437,2026-04-23T06:42:09.285Z
zone1,32.8,70.2,95.83333,0.141525,2807,1.33574,2026-04-23T06:42:14.295Z
zone1,32.8,70.2,95.83333,0.142895,2801,1.119134,2026-04-23T06:42:19.294Z
zone1,32.8,70.2,95,0.139059,2804,1.227437,2026-04-23T06:42:24.359Z
zone1,32.8,70.2,95.83333,0.141114,2808,1.371841,2026-04-23T06:42:29.323Z
zone1,32.8,70.3,95.83333,0.13536,2782,0.433213,2026-04-23T06:42:34.311Z
zone1,32.8,70.3,95.83333,0.139196,2801,1.119134,2026-04-23T06:42:39.315Z
zone1,32.8,70.3,95.83333,0.14084,2801,1.119134,2026-04-23T06:42:44.283Z
zone1,32.8,70.4,95.83333,0.141388,2802,1.155235,2026-04-23T06:42:49.295Z
zone1,32.8,70.5,95.83333,0.140429,2804,1.227437,2026-04-23T06:42:54.295Z
zone1,32.8,70.4,96.66666,0.135497,2798,1.01083,2026-04-23T06:42:59.285Z
zone1,32.9,70.5,96.66666,0.128099,2781,0.397112,2026-04-23T06:43:04.293Z
zone1,32.9,70.6,96.66666,0.141114,2804,1.227437,2026-04-23T06:43:09.294Z
zone1,32.8,70.5,96.66666,0.138922,2805,1.263538,2026-04-23T06:43:14.300Z
zone1,32.9,70.5,96.66666,0.139881,2805,1.263538,2026-04-23T06:43:19.295Z
zone1,32.9,70.5,96.66666,0.142484,2809,1.407942,2026-04-23T06:43:26.384Z
zone1,32.9,70.6,96.66666,0.141251,2781,0.397112,2026-04-23T06:43:29.326Z
zone1,32.9,70.6,96.66666,0.14673,2796,0.938628,2026-04-23T06:43:34.308Z
zone1,32.9,70.5,97.49999,0.137826,2807,1.33574,2026-04-23T06:43:39.312Z
zone1,32.9,70.5,96.66666,0.1381,2802,1.155235,2026-04-23T06:43:44.295Z
zone1,32.9,70.5,97.49999,0.139059,2806,1.299639,2026-04-23T06:43:49.294Z
zone1,32.9,70.5,96.66666,0.135497,2804,1.227437,2026-04-23T06:43:54.296Z
zone1,32.9,70.5,97.49999,0.126181,2795,0.902527,2026-04-23T06:43:59.293Z
zone1,32.9,70.6,96.66666,0.141114,2800,1.083032,2026-04-23T06:44:04.284Z
zone1,32.9,70.6,95.83333,0.13536,2805,1.263538,2026-04-23T06:44:09.285Z
zone1,32.9,70.6,94.16666,0.135223,2801,1.119134,2026-04-23T06:44:14.285Z
zone1,32.9,70.5,94.16666,0.139607,2806,1.299639,2026-04-23T06:44:19.286Z
zone1,32.9,70.6,95,0.141525,2806,1.299639,2026-04-23T06:44:24.308Z
zone1,32.9,70.6,96.66666,0.144538,2797,0.974729,2026-04-23T06:44:29.306Z
zone1,32.9,70.6,97.49999,0.133442,2801,1.119134,2026-04-23T06:44:34.300Z
zone1,32.9,70.6,96.66666,0.136456,2805,1.263538,2026-04-23T06:44:39.296Z
zone1,33,70.6,95.83333,0.138648,2777,0.252708,2026-04-23T06:44:44.289Z
zone1,32.9,70.6,95,0.140018,2806,1.299639,2026-04-23T06:44:49.294Z
zone1,33,70.6,90.83333,0.137826,2807,1.33574,2026-04-23T06:44:54.309Z
zone1,33,70.7,80,0.137141,2794,0.866426,2026-04-23T06:44:59.296Z
zone1,32.9,70.6,71.66666,0.140566,2804,1.227437,2026-04-23T06:45:04.294Z
zone1,32.9,70.6,67.5,0.140703,2806,1.299639,2026-04-23T06:45:09.296Z
zone1,32.9,70.7,64.16666,0.136319,2805,1.263538,2026-04-23T06:45:14.308Z
zone1,32.9,70.6,65.83333,0.135497,2802,1.155235,2026-04-23T06:45:19.301Z
zone1,32.9,70.6,65.83333,0.139881,2795,0.902527,2026-04-23T06:45:24.320Z
zone1,32.9,70.6,65,0.132483,2796,0.938628,2026-04-23T06:45:29.283Z
zone1,32.9,70.6,65,0.132209,2804,1.227437,2026-04-23T06:45:34.297Z
zone1,32.9,70.6,64.16666,0.13673,2805,1.263538,2026-04-23T06:45:39.295Z
zone1,32.9,70.6,65,0.136319,2807,1.33574,2026-04-23T06:45:44.297Z
zone1,32.9,70.6,65,0.13536,2803,1.191336,2026-04-23T06:45:49.296Z
zone1,33,70.6,65,0.143305,2792,0.794224,2026-04-23T06:45:54.296Z
zone1,32.9,70.6,64.16666,0.141251,2792,0.794224,2026-04-23T06:45:59.310Z
zone1,32.9,70.6,65,0.139744,2809,1.407942,2026-04-23T06:46:04.285Z
zone1,32.9,70.6,67.5,0.137415,2802,1.155235,2026-04-23T06:46:09.298Z
zone1,32.9,70.6,70,0.139744,2803,1.191336,2026-04-23T06:46:14.295Z
zone1,32.9,70.7,67.5,0.140566,2804,1.227437,2026-04-23T06:46:19.283Z
zone1,33,70.7,66.66666,0.138237,2795,0.902527,2026-04-23T06:46:24.295Z
zone1,33,70.6,65.83333,0.129058,2807,1.33574,2026-04-23T06:46:29.310Z
zone1,32.9,70.6,63.33333,0.139059,2805,1.263538,2026-04-23T06:46:34.298Z
zone1,33,70.6,62.5,0.137552,2800,1.083032,2026-04-23T06:46:39.298Z
zone1,33,70.6,60.83333,0.137004,2805,1.263538,2026-04-23T06:46:44.305Z
zone1,32.9,70.6,60.83333,0.137552,2804,1.227437,2026-04-23T06:46:49.296Z
zone1,33,70.6,61.66666,0.140155,2786,0.577617,2026-04-23T06:46:54.297Z
zone1,32.9,70.5,60.83333,0.137826,2804,1.227437,2026-04-23T06:46:59.294Z
zone1,32.9,70.4,60,0.138922,2805,1.263538,2026-04-23T06:47:04.296Z
zone1,32.9,70.4,60.83333,0.13947,2802,1.155235,2026-04-23T06:47:09.296Z
zone1,32.9,70.3,60.83333,0.143031,2802,1.155235,2026-04-23T06:47:14.296Z
zone1,32.9,70.3,62.5,0.137552,2795,0.902527,2026-04-23T06:47:19.297Z
zone1,33,70.4,67.5,0.131935,2795,0.902527,2026-04-23T06:47:24.312Z
zone1,32.9,70.3,74.16666,0.143305,2804,1.227437,2026-04-23T06:47:29.303Z
zone1,32.9,70.3,82.5,0.142347,2801,1.119134,2026-04-23T06:47:34.287Z
zone1,32.9,70.3,83.33333,0.134127,2804,1.227437,2026-04-23T06:47:39.294Z
zone1,33,70.4,83.33333,0.138237,2804,1.227437,2026-04-23T06:47:44.287Z
zone1,33,70.4,80.83333,0.138922,2784,0.505415,2026-04-23T06:47:49.310Z
zone1,33,70.4,76.66666,0.148374,2791,0.758123,2026-04-23T06:47:54.296Z
zone1,33,70.5,75.83333,0.134812,2804,1.227437,2026-04-23T06:47:59.296Z
zone1,33,70.4,78.33333,0.137552,2802,1.155235,2026-04-23T06:48:04.303Z
zone1,33,70.5,82.5,0.140977,2803,1.191336,2026-04-23T06:48:09.294Z
zone1,33,70.6,84.16666,0.141799,2805,1.263538,2026-04-23T06:48:14.309Z
zone1,33,70.5,87.5,0.136593,2758,-0.433213,2026-04-23T06:48:19.325Z
zone1,32.9,70.6,89.16666,0.139607,2808,1.371841,2026-04-23T06:48:24.297Z
zone1,33,70.5,91.66666,0.134812,2801,1.119134,2026-04-23T06:48:29.296Z
zone1,33,70.6,93.33333,0.137689,2804,1.227437,2026-04-23T06:48:34.300Z
zone1,33,70.6,94.16666,0.138237,2802,1.155235,2026-04-23T06:48:39.295Z
zone1,33,70.6,94.16666,0.1381,2802,1.155235,2026-04-23T06:48:44.296Z
zone1,33,70.7,93.33333,0.147415,2798,1.01083,2026-04-23T06:48:49.294Z
zone1,33,70.7,93.33333,0.133442,2801,1.119134,2026-04-23T06:48:54.302Z
zone1,33,70.6,94.16666,0.134538,2807,1.33574,2026-04-23T06:48:59.320Z
zone1,33,70.6,94.16666,0.137826,2806,1.299639,2026-04-23T06:49:04.300Z
zone1,33,70.6,94.16666,0.140977,2807,1.33574,2026-04-23T06:49:09.297Z
zone1,33,70.6,94.16666,0.13536,2804,1.227437,2026-04-23T06:49:14.296Z
zone1,33,70.6,94.16666,0.139196,2794,0.866426,2026-04-23T06:49:19.296Z
zone1,33,70.6,88.33333,0.140566,2805,1.263538,2026-04-23T06:49:24.295Z
zone1,33,70.7,81.66666,0.136045,2801,1.119134,2026-04-23T06:49:29.296Z
zone1,33,70.7,75,0.139196,2804,1.227437,2026-04-23T06:49:34.299Z
zone1,33,70.6,69.16666,0.140429,2804,1.227437,2026-04-23T06:49:39.295Z
zone1,33,70.6,69.16666,0.138648,2795,0.902527,2026-04-23T06:49:44.312Z
zone1,33,70.7,68.33333,0.135634,2797,0.974729,2026-04-23T06:49:49.407Z
zone1,33,70.7,67.5,0.127688,2802,1.155235,2026-04-23T06:49:54.295Z
zone1,33,70.7,66.66666,0.142347,2802,1.155235,2026-04-23T06:49:59.299Z
zone1,33,70.7,64.16666,0.137963,2804,1.227437,2026-04-23T06:50:04.295Z
zone1,33,70.6,64.16666,0.136456,2805,1.263538,2026-04-23T06:50:09.313Z
zone1,33,70.6,65,0.139744,2796,0.938628,2026-04-23T06:50:14.313Z
zone1,33,70.6,65,0.139744,2794,0.866426,2026-04-23T06:50:19.296Z
zone1,33,70.5,65,0.139607,2805,1.263538,2026-04-23T06:50:24.291Z
zone1,33,70.5,64.16666,0.135771,2802,1.155235,2026-04-23T06:50:29.285Z
zone1,33,70.5,64.16666,0.138374,2802,1.155235,2026-04-23T06:50:34.289Z
zone1,33,70.5,63.33333,0.139059,2807,1.33574,2026-04-23T06:50:39.299Z
zone1,33,70.5,63.33333,0.134949,2793,0.830325,2026-04-23T06:50:44.293Z
zone1,33,70.5,63.33333,0.133305,2804,1.227437,2026-04-23T06:50:49.287Z
zone1,33,70.4,63.33333,0.141662,2802,1.155235,2026-04-23T06:50:54.296Z
zone1,33,70.5,63.33333,0.141114,2805,1.263538,2026-04-23T06:50:59.299Z
zone1,33,70.4,63.33333,0.140018,2806,1.299639,2026-04-23T06:51:04.296Z
zone1,33,70.5,63.33333,0.137415,2810,1.444043,2026-04-23T06:51:09.296Z
zone1,33,70.5,63.33333,0.137826,2784,0.505415,2026-04-23T06:51:14.296Z
zone1,33,70.5,62.5,0.150292,2805,1.263538,2026-04-23T06:51:19.298Z
zone1,33,70.5,62.5,0.1381,2802,1.155235,2026-04-23T06:51:24.295Z
zone1,33,70.5,62.5,0.13536,2805,1.263538,2026-04-23T06:51:29.286Z
zone1,33,70.4,63.33333,0.143442,2806,1.299639,2026-04-23T06:51:34.297Z
zone1,33,70.5,63.33333,0.137689,2798,1.01083,2026-04-23T06:51:39.296Z
zone1,33,70.4,63.33333,0.130976,2793,0.830325,2026-04-23T06:51:44.298Z
zone1,33,70.4,63.33333,0.141114,2802,1.155235,2026-04-23T06:51:49.309Z
zone1,33,70.5,62.5,0.140977,2805,1.263538,2026-04-23T06:51:54.303Z
zone1,33,70.4,62.5,0.137415,2805,1.263538,2026-04-23T06:51:59.303Z
zone1,33,70.4,62.5,0.140703,2804,1.227437,2026-04-23T06:52:04.300Z
zone1,33,70.4,64.16666,0.141525,2780,0.361011,2026-04-23T06:52:09.286Z
zone1,33,70.4,64.16666,0.148648,2795,0.902527,2026-04-23T06:52:14.308Z
zone1,33,70.5,64.16666,0.135908,2809,1.407942,2026-04-23T06:52:19.296Z
zone1,33,70.5,63.33333,0.139059,2761,-0.32491,2026-04-23T06:52:24.297Z
zone1,33,70.5,63.33333,0.139744,2806,1.299639,2026-04-23T06:52:29.296Z
zone1,33,70.5,64.16666,0.139607,2807,1.33574,2026-04-23T06:52:34.303Z
zone1,33,70.5,63.33333,0.131524,2795,0.902527,2026-04-23T06:52:39.296Z
zone1,33,70.6,62.5,0.136319,2804,1.227437,2026-04-23T06:52:44.308Z
zone1,33,70.6,64.16666,0.13947,2805,1.263538,2026-04-23T06:52:49.296Z
zone1,33,70.5,66.66666,0.138785,2805,1.263538,2026-04-23T06:52:54.305Z
zone1,33,70.3,65,0.135908,2758,-0.433213,2026-04-23T06:52:59.296Z
zone1,33,70.2,66.66666,0.139333,2802,1.155235,2026-04-23T06:53:04.309Z
zone1,33,70.2,66.66666,0.130154,2793,0.830325,2026-04-23T06:53:09.313Z
zone1,33,70,67.5,0.1381,2801,1.119134,2026-04-23T06:53:14.305Z
zone1,33,69.9,66.66666,0.132072,2805,1.263538,2026-04-23T06:53:19.309Z
zone1,33,69.7,68.33333,0.139333,2802,1.155235,2026-04-23T06:53:24.296Z
zone1,33,69.6,70,0.13673,2803,1.191336,2026-04-23T06:53:29.297Z
zone1,33,69.7,74.16666,0.138511,2805,1.263538,2026-04-23T06:53:34.296Z
zone1,33,69.7,78.33333,0.140292,2795,0.902527,2026-04-23T06:53:39.285Z
zone1,33,69.8,82.5,0.143031,2805,1.263538,2026-04-23T06:53:44.295Z
zone1,33,69.8,86.66666,0.14221,2804,1.227437,2026-04-23T06:53:49.312Z
zone1,33,69.7,87.5,0.133853,2805,1.263538,2026-04-23T06:53:54.296Z
zone1,33,69.8,87.5,0.139744,2803,1.191336,2026-04-23T06:53:59.295Z
zone1,33,69.8,85.83333,0.135908,2797,0.974729,2026-04-23T06:54:04.307Z
zone1,33,69.8,90,0.13399,2795,0.902527,2026-04-23T06:54:09.282Z
zone1,33,69.9,93.33333,0.13262,2802,1.155235,2026-04-23T06:54:14.276Z
zone1,33,69.8,95,0.136867,2804,1.227437,2026-04-23T06:54:19.287Z
zone1,33,69.9,98.33333,0.138511,2804,1.227437,2026-04-23T06:54:24.297Z
zone1,33,69.8,98.33333,0.137552,2808,1.371841,2026-04-23T06:54:29.296Z
zone1,33,69.9,96.66666,0.141799,2799,1.046931,2026-04-23T06:54:34.285Z
zone1,33,69.9,97.49999,0.142347,2794,0.866426,2026-04-23T06:54:39.287Z
zone1,33,69.9,96.66666,0.143716,2805,1.263538,2026-04-23T06:54:44.286Z
zone1,33,69.9,95.83333,0.137004,2804,1.227437,2026-04-23T06:54:49.276Z
zone1,33,70,95.83333,0.142073,2805,1.263538,2026-04-23T06:54:54.298Z
zone1,33,70,95,0.134264,2805,1.263538,2026-04-23T06:54:59.286Z
zone1,33,70,93.33333,0.136593,2798,1.01083,2026-04-23T06:55:04.285Z
zone1,33,70,92.5,0.12988,2803,1.191336,2026-04-23T06:55:09.303Z
zone1,33.1,69.9,91.66666,0.141799,2805,1.263538,2026-04-23T06:55:14.287Z
zone1,33.1,69.7,91.66666,0.136456,2804,1.227437,2026-04-23T06:55:19.287Z
zone1,33.1,69.7,90.83333,0.139196,2804,1.227437,2026-04-23T06:55:24.286Z
zone1,33,69.6,90.83333,0.13673,2803,1.191336,2026-04-23T06:55:29.284Z
zone1,33.1,69.6,90.83333,0.138922,2783,0.469314,2026-04-23T06:55:34.324Z
zone1,33.1,69.5,90,0.14673,2804,1.227437,2026-04-23T06:55:39.286Z
zone1,33.1,69.6,88.33333,0.133579,2804,1.227437,2026-04-23T06:55:44.287Z
zone1,33.1,69.5,88.33333,0.137004,2804,1.227437,2026-04-23T06:55:49.285Z
zone1,33,69.5,87.5,0.14221,2803,1.191336,2026-04-23T06:55:54.287Z
zone1,33.1,69.5,86.66666,0.134538,2792,0.794224,2026-04-23T06:55:59.276Z
zone1,33.1,69.4,91.66666,0.130702,2795,0.902527,2026-04-23T06:56:04.286Z
zone1,33.1,69.4,86.66666,0.141114,2805,1.263538,2026-04-23T06:56:09.294Z
zone1,33.1,69.4,85,0.140429,2805,1.263538,2026-04-23T06:56:14.287Z
zone1,33.1,69.4,85.83333,0.1381,2802,1.155235,2026-04-23T06:56:19.287Z
zone1,33.1,69.4,88.33333,0.140155,2805,1.263538,2026-04-23T06:56:24.286Z
zone1,33.1,69.5,86.66666,0.139881,2785,0.541516,2026-04-23T06:56:29.286Z
zone1,33.1,69.4,86.66666,0.136182,2756,-0.505415,2026-04-23T06:56:34.286Z
zone1,33.1,69.4,86.66666,0.136045,2803,1.191336,2026-04-23T06:56:39.304Z
zone1,33.1,69.4,89.16666,0.139059,2805,1.263538,2026-04-23T06:56:44.297Z
zone1,33.1,69.3,86.66666,0.140566,2805,1.263538,2026-04-23T06:56:49.287Z
zone1,33.1,69.3,85.83333,0.134812,2803,1.191336,2026-04-23T06:56:54.286Z
zone1,33.1,69.2,85.83333,0.133853,2799,1.046931,2026-04-23T06:56:59.287Z
zone1,33.1,69.1,86.66666,0.139333,2802,1.155235,2026-04-23T06:57:04.297Z
zone1,33.1,68.9,85.83333,0.142073,2775,0.180505,2026-04-23T06:57:09.286Z
zone1,33.1,68.7,91.66666,0.140703,2805,1.263538,2026-04-23T06:57:14.287Z
zone1,33.1,68.8,92.5,0.134949,2803,1.191336,2026-04-23T06:57:19.293Z
zone1,33.1,68.8,91.66666,0.140155,2804,1.227437,2026-04-23T06:57:24.296Z
zone1,33.1,68.8,90.83333,0.137963,2796,0.938628,2026-04-23T06:57:29.285Z
zone1,33.1,68.9,90.83333,0.138922,2803,1.191336,2026-04-23T06:57:34.317Z
zone1,33.1,69,90.83333,0.132209,2806,1.299639,2026-04-23T06:57:39.276Z
zone1,33.1,69,90.83333,0.137963,2802,1.155235,2026-04-23T06:57:44.296Z
zone1,33.1,69.1,90.83333,0.139333,2807,1.33574,2026-04-23T06:57:49.287Z
zone1,33.1,69.1,89.16666,0.136867,2804,1.227437,2026-04-23T06:57:54.286Z
zone1,33.1,69.1,88.33333,0.13947,2797,0.974729,2026-04-23T06:57:59.304Z
zone1,33.1,69.2,88.33333,0.136319,2805,1.263538,2026-04-23T06:58:04.285Z
zone1,33.1,69.1,88.33333,0.139881,2803,1.191336,2026-04-23T06:58:09.344Z
zone1,33.1,69.2,85,0.133031,2804,1.227437,2026-04-23T06:58:14.289Z
zone1,33.1,69.3,85,0.140155,2801,1.119134,2026-04-23T06:58:19.286Z
zone1,33.1,69.2,82.5,0.132072,2795,0.902527,2026-04-23T06:58:24.311Z
zone1,33.1,69.1,86.66666,0.136456,2795,0.902527,2026-04-23T06:58:29.286Z
zone1,33.1,69.1,85,0.13262,2806,1.299639,2026-04-23T06:58:34.274Z
zone1,33.1,69,85.83333,0.137963,2805,1.263538,2026-04-23T06:58:39.301Z
zone1,33.1,68.9,85,0.139196,2807,1.33574,2026-04-23T06:58:44.276Z
zone1,33.1,68.7,84.16666,0.142073,2803,1.191336,2026-04-23T06:58:49.286Z
zone1,33.1,68.5,85.83333,0.139881,2798,1.01083,2026-04-23T06:58:54.349Z
zone1,33.1,68.4,85.83333,0.142895,2793,0.830325,2026-04-23T06:58:59.276Z
zone1,33.1,68.2,86.66666,0.141936,2807,1.33574,2026-04-23T06:59:04.311Z
zone1,33.1,68.1,88.33333,0.139744,2805,1.263538,2026-04-23T06:59:09.286Z
zone1,33.1,67.9,90,0.139196,2803,1.191336,2026-04-23T06:59:14.276Z
zone1,33.1,68,89.16666,0.139333,2804,1.227437,2026-04-23T06:59:19.275Z
zone1,33.1,68,87.5,0.137826,2793,0.830325,2026-04-23T06:59:24.276Z
zone1,33.1,68,85,0.131524,2804,1.227437,2026-04-23T06:59:29.287Z
zone1,33.1,68,85,0.142073,2804,1.227437,2026-04-23T06:59:34.300Z
zone1,33.1,68.1,83.33333,0.141251,2802,1.155235,2026-04-23T06:59:39.287Z
zone1,33.1,68.2,82.5,0.137278,2804,1.227437,2026-04-23T06:59:44.286Z
zone1,33.1,68.2,82.5,0.138648,2806,1.299639,2026-04-23T06:59:49.285Z
zone1,33.1,68.2,81.66666,0.139744,2785,0.541516,2026-04-23T06:59:54.307Z
zone1,33.1,68,83.33333,0.145908,2803,1.191336,2026-04-23T06:59:59.405Z
zone1,33.1,68,81.66666,0.143442,2803,1.191336,2026-04-23T07:00:04.276Z
zone1,33.1,67.9,85,0.137689,2804,1.227437,2026-04-23T07:00:09.279Z
zone1,33.1,67.8,86.66666,0.136867,2805,1.263538,2026-04-23T07:00:14.286Z
zone1,33.1,67.7,81.66666,0.140155,2798,1.01083,2026-04-23T07:00:19.287Z
zone1,33.1,67.7,83.33333,0.132209,2796,0.938628,2026-04-23T07:00:24.277Z
zone1,33.1,67.6,83.33333,0.139059,2801,1.119134,2026-04-23T07:00:29.287Z
zone1,33.1,67.5,86.66666,0.138511,2804,1.227437,2026-04-23T07:00:34.277Z
zone1,33.1,67.5,86.66666,0.139881,2765,-0.180505,2026-04-23T07:00:39.275Z
zone1,33.1,67.5,85,0.135634,2802,1.155235,2026-04-23T07:00:44.277Z
zone1,33.1,67.5,85,0.143716,2784,0.505415,2026-04-23T07:00:49.281Z
zone1,33.1,67.6,86.66666,0.133305,2796,0.938628,2026-04-23T07:00:54.285Z
zone1,33.1,67.5,87.5,0.140429,2802,1.155235,2026-04-23T07:00:59.277Z
zone1,33.1,67.6,81.66666,0.13536,2804,1.227437,2026-04-23T07:01:04.285Z
zone1,33.1,67.5,83.33333,0.136867,2802,1.155235,2026-04-23T07:01:09.276Z
zone1,33.1,67.6,85,0.135908,2804,1.227437,2026-04-23T07:01:14.267Z
zone1,33.1,67.6,85.83333,0.138511,2799,1.046931,2026-04-23T07:01:19.275Z
zone1,33.1,67.6,85,0.139744,2802,1.155235,2026-04-23T07:01:24.387Z
zone1,33.1,67.5,85.83333,0.142347,2806,1.299639,2026-04-23T07:01:29.287Z
zone1,33.1,67.6,85.83333,0.137141,2804,1.227437,2026-04-23T07:01:34.272Z
zone1,33.1,67.5,85.83333,0.141525,2803,1.191336,2026-04-23T07:01:39.286Z
zone1,33.1,67.5,85.83333,0.143168,2805,1.263538,2026-04-23T07:01:44.281Z
zone1,33.1,67.6,85,0.137141,2794,0.866426,2026-04-23T07:01:49.287Z
zone1,33.1,67.6,83.33333,0.135223,2804,1.227437,2026-04-23T07:01:54.293Z
zone1,33.1,67.6,84.16666,0.126729,2807,1.33574,2026-04-23T07:01:59.286Z
zone1,33.1,67.6,84.16666,0.137826,2803,1.191336,2026-04-23T07:02:04.288Z
zone1,33.1,67.7,80,0.137552,2804,1.227437,2026-04-23T07:02:09.287Z
zone1,33.1,67.6,80.83333,0.135634,2801,1.119134,2026-04-23T07:02:14.312Z
